id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
1,\core\event\user_loggedin,core,loggedin,user,user,2.0,r,0,1,10,0,2,0,,0,"a:2:{s:8:""username"";s:5:""admin"";s:13:""extrauserinfo"";a:0:{}}",1781601876,web,134.115.29.10,
2,\core\event\user_password_updated,core,updated,user_password,,,u,0,5,30,2,2,0,2.0,0,"a:1:{s:14:""forgottenreset"";b:0;}",1781602139,web,134.115.29.10,
3,\core\event\user_updated,core,updated,user,user,2.0,u,0,5,30,2,2,0,2.0,0,N;,1781602140,web,134.115.29.10,
98,\core\event\config_log_created,core,created,config_log,config_log,748.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""maxfiles"";s:8:""oldvalue"";N;s:5:""value"";s:2:""20"";s:6:""plugin"";s:21:""assignsubmission_file"";}",1781602142,web,134.115.29.10,
99,\core\event\config_log_created,core,created,config_log,config_log,749.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""filetypes"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:21:""assignsubmission_file"";}",1781602142,web,134.115.29.10,
100,\core\event\config_log_created,core,created,config_log,config_log,750.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""maxbytes"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:21:""assignsubmission_file"";}",1781602143,web,134.115.29.10,
101,\core\event\config_log_created,core,created,config_log,config_log,751.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:27:""assignsubmission_onlinetext"";}",1781602143,web,134.115.29.10,
102,\core\event\config_log_created,core,created,config_log,config_log,752.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:23:""assignfeedback_comments"";}",1781602143,web,134.115.29.10,
103,\core\event\config_log_created,core,created,config_log,config_log,753.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:6:""inline"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:23:""assignfeedback_comments"";}",1781602143,web,134.115.29.10,
104,\core\event\config_log_created,core,created,config_log,config_log,754.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""inline_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:23:""assignfeedback_comments"";}",1781602143,web,134.115.29.10,
105,\core\event\config_log_created,core,created,config_log,config_log,755.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""inline_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:23:""assignfeedback_comments"";}",1781602143,web,134.115.29.10,
106,\core\event\config_log_created,core,created,config_log,config_log,756.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:22:""assignfeedback_editpdf"";}",1781602143,web,134.115.29.10,
107,\core\event\config_log_created,core,created,config_log,config_log,757.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:6:""stamps"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:22:""assignfeedback_editpdf"";}",1781602143,web,134.115.29.10,
108,\core\event\config_log_created,core,created,config_log,config_log,758.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:19:""assignfeedback_file"";}",1781602143,web,134.115.29.10,
109,\core\event\config_log_created,core,created,config_log,config_log,759.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:22:""assignfeedback_offline"";}",1781602143,web,134.115.29.10,
110,\core\event\config_log_created,core,created,config_log,config_log,760.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""bigbluebuttonbn_default_dpa_accepted"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
111,\core\event\config_log_created,core,created,config_log,config_log,761.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""bigbluebuttonbn_server_url"";s:8:""oldvalue"";N;s:5:""value"";s:56:""https://test-moodle.blindsidenetworks.com/bigbluebutton/"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
112,\core\event\config_log_created,core,created,config_log,config_log,762.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""bigbluebuttonbn_shared_secret"";s:8:""oldvalue"";N;s:5:""value"";s:8:""********"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
113,\core\event\config_log_created,core,created,config_log,config_log,763.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""bigbluebuttonbn_poll_interval"";s:8:""oldvalue"";N;s:5:""value"";s:1:""5"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
114,\core\event\config_log_created,core,created,config_log,config_log,764.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:31:""bigbluebuttonbn_welcome_default"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
115,\core\event\config_log_created,core,created,config_log,config_log,765.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:32:""bigbluebuttonbn_welcome_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
116,\core\event\config_log_created,core,created,config_log,config_log,766.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:33:""bigbluebuttonbn_recording_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
117,\core\event\config_log_created,core,created,config_log,config_log,767.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:40:""bigbluebuttonbn_recording_refresh_period"";s:8:""oldvalue"";N;s:5:""value"";s:3:""300"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
118,\core\event\config_log_created,core,created,config_log,config_log,768.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:34:""bigbluebuttonbn_recording_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
119,\core\event\config_log_created,core,created,config_log,config_log,769.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:48:""bigbluebuttonbn_recording_all_from_start_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
120,\core\event\config_log_created,core,created,config_log,config_log,770.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:49:""bigbluebuttonbn_recording_all_from_start_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
121,\core\event\config_log_created,core,created,config_log,config_log,771.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:45:""bigbluebuttonbn_recording_hide_button_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
122,\core\event\config_log_created,core,created,config_log,config_log,772.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:46:""bigbluebuttonbn_recording_hide_button_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
123,\core\event\config_log_created,core,created,config_log,config_log,773.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:40:""bigbluebuttonbn_importrecordings_enabled"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
124,\core\event\config_log_created,core,created,config_log,config_log,774.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:53:""bigbluebuttonbn_importrecordings_from_deleted_enabled"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
125,\core\event\config_log_created,core,created,config_log,config_log,775.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_recordings_deleted_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
126,\core\event\config_log_created,core,created,config_log,config_log,776.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:43:""bigbluebuttonbn_recordings_deleted_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
127,\core\event\config_log_created,core,created,config_log,config_log,777.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:43:""bigbluebuttonbn_recordings_imported_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
128,\core\event\config_log_created,core,created,config_log,config_log,778.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:44:""bigbluebuttonbn_recordings_imported_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
129,\core\event\config_log_created,core,created,config_log,config_log,779.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_recordings_preview_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
130,\core\event\config_log_created,core,created,config_log,config_log,780.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:43:""bigbluebuttonbn_recordings_preview_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
131,\core\event\config_log_created,core,created,config_log,config_log,781.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_recordings_asc_sort"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
132,\core\event\config_log_created,core,created,config_log,config_log,782.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_recording_protect_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
133,\core\event\config_log_created,core,created,config_log,config_log,783.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:40:""bigbluebuttonbn_waitformoderator_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
134,\core\event\config_log_created,core,created,config_log,config_log,784.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:41:""bigbluebuttonbn_waitformoderator_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
135,\core\event\config_log_created,core,created,config_log,config_log,785.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:46:""bigbluebuttonbn_waitformoderator_ping_interval"";s:8:""oldvalue"";N;s:5:""value"";s:2:""10"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
136,\core\event\config_log_created,core,created,config_log,config_log,786.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_waitformoderator_cache_ttl"";s:8:""oldvalue"";N;s:5:""value"";s:2:""60"";s:6:""plugin"";N;}",1781602143,web,134.115.29.10,
137,\core\event\config_log_created,core,created,config_log,config_log,787.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""bigbluebuttonbn_voicebridge_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
138,\core\event\config_log_created,core,created,config_log,config_log,788.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:46:""bigbluebuttonbn_preuploadpresentation_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
139,\core\event\config_log_created,core,created,config_log,config_log,789.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""presentationdefault"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:19:""mod_bigbluebuttonbn"";}",1781602144,web,134.115.29.10,
140,\core\event\config_log_created,core,created,config_log,config_log,790.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:33:""bigbluebuttonbn_userlimit_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
141,\core\event\config_log_created,core,created,config_log,config_log,791.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:34:""bigbluebuttonbn_userlimit_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
142,\core\event\config_log_created,core,created,config_log,config_log,792.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:45:""bigbluebuttonbn_participant_moderator_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
143,\core\event\config_log_created,core,created,config_log,config_log,793.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_muteonstart_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
144,\core\event\config_log_created,core,created,config_log,config_log,794.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""bigbluebuttonbn_muteonstart_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
145,\core\event\config_log_created,core,created,config_log,config_log,795.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:34:""bigbluebuttonbn_disablecam_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
146,\core\event\config_log_created,core,created,config_log,config_log,796.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_disablecam_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
147,\core\event\config_log_created,core,created,config_log,config_log,797.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:34:""bigbluebuttonbn_disablemic_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
148,\core\event\config_log_created,core,created,config_log,config_log,798.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_disablemic_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
149,\core\event\config_log_created,core,created,config_log,config_log,799.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_disableprivatechat_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
150,\core\event\config_log_created,core,created,config_log,config_log,800.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:43:""bigbluebuttonbn_disableprivatechat_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
151,\core\event\config_log_created,core,created,config_log,config_log,801.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:41:""bigbluebuttonbn_disablepublicchat_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
152,\core\event\config_log_created,core,created,config_log,config_log,802.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:42:""bigbluebuttonbn_disablepublicchat_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
153,\core\event\config_log_created,core,created,config_log,config_log,803.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_disablenote_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
154,\core\event\config_log_created,core,created,config_log,config_log,804.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""bigbluebuttonbn_disablenote_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
155,\core\event\config_log_created,core,created,config_log,config_log,805.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""bigbluebuttonbn_hideuserlist_default"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
156,\core\event\config_log_created,core,created,config_log,config_log,806.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:37:""bigbluebuttonbn_hideuserlist_editable"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
157,\core\event\config_log_created,core,created,config_log,config_log,807.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:38:""bigbluebuttonbn_recordingready_enabled"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
158,\core\event\config_log_created,core,created,config_log,config_log,808.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:37:""bigbluebuttonbn_meetingevents_enabled"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
159,\core\event\config_log_created,core,created,config_log,config_log,809.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""bigbluebuttonbn_guestaccess_enabled"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
160,\core\event\config_log_created,core,created,config_log,config_log,810.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""numberingoptions"";s:8:""oldvalue"";N;s:5:""value"";s:7:""0,1,2,3"";s:6:""plugin"";s:4:""book"";}",1781602144,web,134.115.29.10,
161,\core\event\config_log_created,core,created,config_log,config_log,811.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""numbering"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""book"";}",1781602144,web,134.115.29.10,
162,\core\event\config_log_created,core,created,config_log,config_log,812.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""chat_method"";s:8:""oldvalue"";N;s:5:""value"";s:4:""ajax"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
163,\core\event\config_log_created,core,created,config_log,config_log,813.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""chat_refresh_userlist"";s:8:""oldvalue"";N;s:5:""value"";s:2:""10"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
164,\core\event\config_log_created,core,created,config_log,config_log,814.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""chat_old_ping"";s:8:""oldvalue"";N;s:5:""value"";s:2:""35"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
165,\core\event\config_log_created,core,created,config_log,config_log,815.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""chat_refresh_room"";s:8:""oldvalue"";N;s:5:""value"";s:1:""5"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
166,\core\event\config_log_created,core,created,config_log,config_log,816.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""chat_normal_updatemode"";s:8:""oldvalue"";N;s:5:""value"";s:8:""jsupdate"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
167,\core\event\config_log_created,core,created,config_log,config_log,817.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""chat_serverhost"";s:8:""oldvalue"";N;s:5:""value"";s:11:""10.51.33.74"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
168,\core\event\config_log_created,core,created,config_log,config_log,818.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""chat_serverip"";s:8:""oldvalue"";N;s:5:""value"";s:9:""127.0.0.1"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
169,\core\event\config_log_created,core,created,config_log,config_log,819.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""chat_serverport"";s:8:""oldvalue"";N;s:5:""value"";s:4:""9111"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
170,\core\event\config_log_created,core,created,config_log,config_log,820.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""chat_servermax"";s:8:""oldvalue"";N;s:5:""value"";s:3:""100"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
171,\core\event\config_log_created,core,created,config_log,config_log,821.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""data_enablerssfeeds"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
172,\core\event\config_log_created,core,created,config_log,config_log,822.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""feedback_allowfullanonymous"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";N;}",1781602144,web,134.115.29.10,
173,\core\event\config_log_created,core,created,config_log,config_log,823.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""framesize"";s:8:""oldvalue"";N;s:5:""value"";s:3:""130"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
174,\core\event\config_log_created,core,created,config_log,config_log,824.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""displayoptions"";s:8:""oldvalue"";N;s:5:""value"";s:9:""0,1,4,5,6"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
175,\core\event\config_log_created,core,created,config_log,config_log,825.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""printintro"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
176,\core\event\config_log_created,core,created,config_log,config_log,826.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""display"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
177,\core\event\config_log_created,core,created,config_log,config_log,827.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""showsize"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
178,\core\event\config_log_created,core,created,config_log,config_log,828.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""showtype"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
179,\core\event\config_log_created,core,created,config_log,config_log,829.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""showdate"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:8:""resource"";}",1781602144,web,134.115.29.10,
180,\core\event\config_log_created,core,created,config_log,config_log,830.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""popupwidth"";s:8:""oldvalue"";N;s:5:""value"";s:3:""620"";s:6:""plugin"";s:8:""resource"";}",1781602145,web,134.115.29.10,
181,\core\event\config_log_created,core,created,config_log,config_log,831.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""popupheight"";s:8:""oldvalue"";N;s:5:""value"";s:3:""450"";s:6:""plugin"";s:8:""resource"";}",1781602145,web,134.115.29.10,
182,\core\event\config_log_created,core,created,config_log,config_log,832.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""filterfiles"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:8:""resource"";}",1781602145,web,134.115.29.10,
